booking_id,sailing_id,booking_date,days_to_departure,channel,party_size,fare_paid_per_person,discount_flag,price_version,competitor_price_index,booking_segment
B01867,S001,2025-07-04,126,travel_agent,2,8838.87,0,P2,1.19,mid_booker
B01868,S001,2025-06-26,134,travel_agent,2,8946.16,0,P2,0.93,early_planner
B01869,S001,2025-07-19,111,direct,2,9193.06,0,P2,0.96,mid_booker
B01870,S001,2025-06-20,140,direct,4,8787.71,0,P1,1.15,early_planner
B01871,S001,2025-06-27,133,travel_agent,3,8906.88,0,P2,1.03,early_planner
B01872,S001,2025-05-18,173,web,1,9291.92,0,P1,1.13,mid_booker
B01873,S001,2025-05-16,175,direct,2,9553.15,0,P2,1.16,mid_booker
B01874,S001,2025-07-21,109,web,3,9510.15,0,P1,1.02,early_planner
B01875,S001,2025-06-05,155,travel_agent,1,7976.4,1,P1,1.0,mid_booker
B01876,S001,2025-08-06,93,direct,2,8749.29,0,P1,1.08,mid_booker
B01877,S001,2025-09-23,45,direct,3,8976.19,0,P2,1.11,last_minute
B01878,S001,2025-09-18,50,direct,4,9347.88,0,P3,1.01,last_minute
B01879,S001,2025-10-15,23,direct,2,7705.88,1,P2,1.14,mid_booker
B01880,S001,2025-09-17,51,travel_agent,2,8718.03,0,P2,0.91,last_minute
B01881,S001,2025-09-17,51,web,2,9039.47,0,P2,1.1,mid_booker
B01882,S001,2025-10-22,16,travel_agent,3,9267.98,0,P3,1.18,last_minute
B01883,S001,2025-10-11,27,travel_agent,2,8890.51,0,P3,1.09,last_minute
B01884,S001,2025-10-15,23,direct,1,9022.38,0,P2,1.03,last_minute
B01885,S001,2025-10-15,23,web,2,9335.63,0,P2,1.2,last_minute
B01886,S001,2025-09-11,57,travel_agent,2,9070.9,0,P3,1.04,last_minute
B01887,S001,2025-09-09,59,direct,2,8994.7,0,P3,0.94,mid_booker
B01888,S004,2025-04-17,204,direct,4,10062.5,0,P1,1.05,loyal_guest
B01889,S004,2025-02-28,252,web,1,8728.37,1,P1,0.91,early_planner
B01890,S004,2025-04-17,204,direct,2,10198.97,0,P1,0.96,early_planner
B01891,S004,2025-01-20,291,travel_agent,2,9670.61,0,P1,1.17,loyal_guest
B01892,S004,2025-02-07,273,direct,2,9486.55,0,P1,0.99,loyal_guest
B01893,S004,2025-02-16,264,direct,3,9430.88,0,P1,1.17,early_planner
B01894,S004,2025-01-31,280,direct,1,9775.16,0,P1,1.19,loyal_guest
B01895,S004,2025-02-21,259,direct,2,9458.54,0,P1,1.03,early_planner
B01896,S004,2025-03-26,226,web,2,9782.33,0,P1,1.13,loyal_guest
B01897,S004,2025-01-16,295,web,2,9493.04,0,P1,1.17,early_planner
B01898,S004,2025-03-13,239,web,4,10183.95,0,P1,0.92,early_planner
B01899,S004,2025-03-02,250,direct,4,9461.32,0,P1,1.2,loyal_guest
B01900,S004,2025-01-21,290,web,3,10012.29,0,P1,1.18,early_planner
B01901,S004,2025-02-03,277,travel_agent,2,9799.85,0,P1,1.09,loyal_guest
B01902,S004,2025-01-30,281,direct,2,9562.54,0,P1,1.05,loyal_guest
B01903,S004,2025-03-20,232,web,2,9478.38,0,P1,1.09,loyal_guest
B01904,S004,2025-03-25,227,travel_agent,4,9739.26,0,P1,0.91,loyal_guest
B01905,S004,2025-02-18,262,direct,4,8013.71,1,P1,0.94,loyal_guest
B01906,S004,2025-04-02,219,travel_agent,2,9611.56,0,P1,0.96,early_planner
B01907,S004,2025-04-14,207,web,3,7836.3,1,P1,1.11,early_planner
B01908,S004,2025-03-22,230,direct,2,10083.58,0,P1,1.02,early_planner
B01909,S004,2025-04-23,198,direct,2,9856.36,0,P1,1.05,early_planner
B01910,S004,2025-03-12,240,direct,1,9397.89,0,P1,1.1,early_planner
B01911,S004,2025-04-28,193,direct,2,10105.26,0,P1,0.93,early_planner
B01912,S004,2025-03-03,249,direct,1,7983.37,1,P1,0.97,early_planner
B01913,S004,2025-02-17,263,direct,2,10036.89,0,P1,1.0,loyal_guest
B01914,S004,2025-03-15,237,web,4,10261.56,0,P1,1.19,loyal_guest
B01915,S004,2025-04-03,218,direct,2,8645.1,1,P1,1.11,early_planner
B01916,S004,2025-01-16,295,direct,2,7425.24,1,P1,0.9,loyal_guest
B01917,S004,2025-01-25,286,direct,2,8707.7,1,P1,1.0,loyal_guest
B01918,S004,2025-02-01,279,direct,2,10009.18,0,P1,1.05,loyal_guest
B01919,S004,2025-01-20,291,travel_agent,2,9977.72,0,P1,1.16,early_planner
B01920,S004,2025-02-21,259,direct,3,9392.76,0,P1,1.19,early_planner
B01921,S004,2025-03-20,232,direct,2,9500.4,0,P1,0.94,early_planner
B01922,S004,2025-05-05,186,web,3,10056.29,0,P1,0.97,early_planner
B01923,S004,2025-04-16,205,web,4,9942.85,0,P1,0.97,early_planner
B01924,S004,2025-04-14,207,web,2,9321.6,0,P1,1.17,loyal_guest
B01925,S004,2025-07-27,103,direct,3,9378.14,0,P1,1.05,mid_booker
B01926,S004,2025-06-30,130,direct,2,9736.46,0,P2,0.9,mid_booker
B01927,S004,2025-05-18,173,direct,3,10213.21,0,P2,1.11,mid_booker
B01928,S004,2025-08-19,80,web,2,7589.47,1,P3,1.01,mid_booker
B01929,S004,2025-06-16,144,direct,4,9794.3,0,P1,0.97,early_planner
B01930,S004,2025-07-21,109,travel_agent,2,9770.63,0,P2,1.0,mid_booker
B01931,S004,2025-05-12,179,direct,2,9454.06,0,P2,1.03,early_planner
B01932,S004,2025-07-04,126,travel_agent,4,10168.03,0,P1,1.02,early_planner
B01933,S004,2025-07-15,115,travel_agent,2,9462.84,0,P1,0.97,early_planner
B01934,S004,2025-08-16,83,web,3,8328.39,1,P2,1.05,early_planner
B01935,S004,2025-05-11,180,travel_agent,4,9500.99,0,P2,1.03,early_planner
B01936,S004,2025-07-14,116,travel_agent,3,7410.46,1,P1,1.19,mid_booker
B01937,S004,2025-09-05,63,travel_agent,1,8478.65,1,P3,1.14,mid_booker
B01938,S004,2025-06-12,148,travel_agent,3,9933.94,0,P2,1.09,mid_booker
B01939,S004,2025-08-13,86,direct,2,8634.14,1,P3,1.0,mid_booker
B01940,S004,2025-07-21,109,direct,2,9779.04,0,P1,1.03,mid_booker
B01941,S004,2025-06-28,132,web,3,9989.61,0,P2,1.09,mid_booker
B01942,S004,2025-06-15,145,direct,4,10093.09,0,P1,1.17,mid_booker
B01943,S004,2025-08-17,82,direct,2,9547.15,0,P2,1.05,mid_booker
B01944,S004,2025-08-05,94,travel_agent,2,9408.47,0,P1,1.09,early_planner
B01945,S004,2025-06-05,155,direct,2,10188.29,0,P2,0.92,mid_booker
B01946,S004,2025-06-13,147,direct,2,9671.44,0,P1,1.04,early_planner
B01947,S004,2025-06-28,132,travel_agent,2,9923.3,0,P1,1.14,mid_booker
B01948,S004,2025-06-02,158,direct,2,9840.6,0,P1,1.19,mid_booker
B01949,S004,2025-08-20,79,web,2,10035.9,0,P2,1.06,mid_booker
B01950,S004,2025-09-27,41,direct,2,9729.49,0,P2,0.99,last_minute
B01951,S004,2025-10-13,25,direct,2,7866.11,1,P3,0.92,last_minute
B01952,S004,2025-10-02,36,web,2,9859.19,0,P3,1.13,last_minute
B01953,S004,2025-09-18,50,direct,2,7785.71,1,P3,0.99,mid_booker
B01954,S004,2025-09-17,51,direct,2,9436.25,0,P3,1.07,last_minute
B01955,S004,2025-10-26,12,web,2,9682.47,0,P2,1.09,mid_booker
B01956,S004,2025-10-29,9,direct,3,7922.81,1,P2,1.09,last_minute
B01957,S004,2025-10-12,26,direct,2,7769.57,1,P2,1.05,last_minute
B01958,S004,2025-10-18,20,web,2,8584.21,1,P2,0.93,last_minute
B01959,S004,2025-10-09,29,direct,3,8319.19,1,P2,1.05,mid_booker
B01960,S004,2025-10-23,15,direct,2,10089.08,0,P2,1.06,last_minute
B01961,S004,2025-09-13,55,direct,1,7702.66,1,P3,0.97,last_minute
B01962,S003,2025-02-12,269,direct,2,12545.12,0,P1,1.08,early_planner
B01963,S003,2025-04-14,208,direct,2,12792.16,0,P1,1.1,early_planner
B01964,S003,2025-03-12,241,direct,2,13126.79,0,P1,1.05,early_planner
B01965,S003,2025-05-07,185,direct,3,10886.38,1,P1,0.93,early_planner
B01966,S003,2025-05-07,185,web,2,12670.58,0,P1,1.11,early_planner
B01967,S003,2025-04-14,208,direct,3,13122.16,0,P1,0.97,early_planner
B01968,S003,2025-02-04,277,direct,2,11613.93,1,P1,1.15,early_planner
B01969,S003,2025-04-13,209,direct,2,12786.91,0,P1,1.0,early_planner
B01970,S003,2025-04-23,199,direct,1,13056.09,0,P1,1.14,loyal_guest
B01971,S003,2025-01-21,291,direct,1,13428.08,0,P1,1.16,loyal_guest
B01972,S003,2025-04-25,197,direct,1,13487.24,0,P1,0.99,early_planner
B01973,S003,2025-03-09,244,web,1,11220.28,1,P1,0.96,early_planner
B01974,S003,2025-04-02,220,direct,2,13129.65,0,P1,0.99,early_planner
B01975,S003,2025-04-01,221,direct,4,10751.62,1,P1,1.18,early_planner
B01976,S003,2025-03-24,229,direct,1,13166.12,0,P1,0.91,early_planner
B01977,S003,2025-02-05,276,web,2,10232.02,1,P1,1.04,loyal_guest
B01978,S003,2025-02-20,261,direct,2,10545.43,1,P1,0.92,loyal_guest
B01979,S003,2025-02-16,265,travel_agent,2,10322.78,1,P1,0.91,early_planner
B01980,S003,2025-03-23,230,direct,2,13542.52,0,P1,1.07,early_planner
B01981,S003,2025-05-10,182,direct,4,13214.02,0,P1,0.96,early_planner
B01982,S003,2025-03-08,245,direct,4,13412.02,0,P1,0.97,early_planner
B01983,S003,2025-02-04,277,travel_agent,2,10545.47,1,P1,1.16,loyal_guest
B01984,S003,2025-04-05,217,web,2,13244.61,0,P1,0.99,early_planner
B01985,S003,2025-03-10,243,direct,2,12988.66,0,P1,1.01,early_planner
B01986,S003,2025-05-09,183,web,2,12732.88,0,P1,0.95,early_planner
B01987,S003,2025-02-16,265,travel_agent,4,13276.66,0,P1,0.94,loyal_guest
B01988,S003,2025-02-10,271,web,2,12750.39,0,P1,1.03,loyal_guest
B01989,S003,2025-02-12,269,direct,1,12748.24,0,P1,1.04,loyal_guest
B01990,S003,2025-03-20,233,web,3,13471.9,0,P1,1.19,early_planner
B01991,S003,2025-03-03,250,direct,2,13247.54,0,P1,1.16,loyal_guest
B01992,S003,2025-05-04,188,direct,3,12796.97,0,P1,1.15,early_planner
B01993,S003,2025-05-07,185,direct,4,11630.06,1,P1,1.18,loyal_guest
B01994,S003,2025-08-15,85,web,3,10261.23,1,P3,1.05,mid_booker
B01995,S003,2025-06-26,135,travel_agent,4,12960.9,0,P2,0.97,mid_booker
B01996,S003,2025-09-05,64,direct,4,12422.07,0,P3,0.95,mid_booker
B01997,S003,2025-08-14,86,web,2,10098.61,1,P2,1.05,early_planner
B01998,S003,2025-08-11,89,direct,1,12676.08,0,P2,1.06,early_planner
B01999,S003,2025-06-27,134,direct,1,11064.18,1,P1,0.96,mid_booker
B02000,S003,2025-07-09,122,travel_agent,1,13514.2,0,P2,1.18,mid_booker
B02001,S003,2025-09-09,60,travel_agent,3,12672.66,0,P3,1.01,last_minute
B02002,S003,2025-07-27,104,travel_agent,2,12903.12,0,P1,1.1,early_planner
B02003,S003,2025-06-12,149,direct,2,12615.2,0,P2,1.16,mid_booker
B02004,S003,2025-08-30,70,travel_agent,1,13086.47,0,P3,1.18,mid_booker
B02005,S003,2025-06-27,134,direct,1,13529.41,0,P1,1.04,mid_booker
B02006,S003,2025-05-20,172,web,2,13358.54,0,P1,1.04,mid_booker
B02007,S003,2025-07-24,107,travel_agent,2,12891.28,0,P2,0.99,mid_booker
B02008,S003,2025-07-06,125,direct,3,12407.23,0,P1,1.08,mid_booker
B02009,S003,2025-05-17,175,travel_agent,3,12933.68,0,P2,0.98,mid_booker
B02010,S003,2025-05-26,166,direct,2,12347.44,0,P1,1.11,mid_booker
B02011,S003,2025-08-19,81,direct,4,11322.23,1,P3,1.08,mid_booker
B02012,S003,2025-07-21,110,direct,2,13367.26,0,P1,1.04,early_planner
B02013,S003,2025-08-13,87,web,2,13327.73,0,P2,1.13,early_planner
B02014,S003,2025-08-21,79,direct,1,9959.01,1,P3,0.97,mid_booker
B02015,S003,2025-07-03,128,travel_agent,1,12455.14,0,P1,1.03,mid_booker
B02016,S003,2025-11-08,0,travel_agent,2,13445.25,0,P3,1.09,last_minute
B02017,S003,2025-09-11,58,web,4,10791.65,1,P3,0.92,last_minute
B02018,S003,2025-09-29,40,direct,1,12803.41,0,P2,1.17,last_minute
B02019,S003,2025-09-22,47,web,3,10531.48,1,P2,1.03,mid_booker
B02020,S003,2025-09-30,39,direct,2,11508.29,1,P2,1.07,last_minute
B02021,S003,2025-10-21,18,direct,1,11055.34,1,P3,0.9,last_minute
B02022,S003,2025-10-22,17,web,2,12628.27,0,P2,0.99,last_minute
B02023,S003,2025-10-04,35,travel_agent,2,13320.51,0,P2,1.1,last_minute
B02024,S003,2025-10-16,23,direct,1,10885.59,1,P2,0.94,last_minute
B02025,S003,2025-10-07,32,travel_agent,4,13564.45,0,P2,1.07,last_minute
B02026,S003,2025-10-15,24,direct,2,12575.84,0,P3,1.02,last_minute
B02027,S002,2025-05-28,183,direct,2,8129.83,0,P1,1.06,loyal_guest
B02028,S002,2025-05-07,204,direct,2,8618.62,0,P1,1.16,loyal_guest
B02029,S002,2025-03-07,265,web,2,8114.76,0,P1,0.97,early_planner
B02030,S002,2025-02-28,272,web,3,8123.71,0,P1,1.1,early_planner
B02031,S002,2025-02-01,299,web,2,8391.43,0,P1,1.13,early_planner
B02032,S002,2025-04-14,227,direct,2,8145.59,0,P1,1.06,early_planner
B02033,S002,2025-04-11,230,direct,2,7990.24,0,P1,1.12,early_planner
B02034,S002,2025-04-04,237,travel_agent,2,8370.22,0,P1,1.0,loyal_guest
B02035,S002,2025-03-15,257,travel_agent,3,8247.07,0,P1,0.98,loyal_guest
B02036,S002,2025-02-13,287,travel_agent,3,8057.4,0,P1,0.92,early_planner
B02037,S002,2025-02-10,290,travel_agent,2,7849.7,0,P1,0.96,early_planner
B02038,S002,2025-05-03,208,travel_agent,2,8301.83,0,P1,1.15,loyal_guest
B02039,S002,2025-02-25,275,direct,2,8657.78,0,P1,1.09,early_planner
B02040,S002,2025-02-04,296,web,1,8105.66,0,P1,0.94,early_planner
B02041,S002,2025-05-15,196,web,2,7346.92,1,P1,0.93,loyal_guest
B02042,S002,2025-03-31,241,direct,4,8611.67,0,P1,1.11,early_planner
B02043,S002,2025-03-14,258,web,2,7855.14,0,P1,1.0,loyal_guest
B02044,S002,2025-02-19,281,web,3,8037.38,0,P1,1.09,loyal_guest
B02045,S002,2025-03-27,245,web,2,8042.24,0,P1,0.91,loyal_guest
B02046,S002,2025-02-07,293,direct,2,8645.25,0,P1,1.01,loyal_guest
B02047,S002,2025-04-09,232,travel_agent,1,6516.57,1,P1,1.19,early_planner
B02048,S002,2025-03-10,262,direct,2,6386.57,1,P1,0.97,early_planner
B02049,S002,2025-02-09,291,web,2,8077.84,0,P1,0.9,loyal_guest
B02050,S002,2025-02-24,276,direct,1,8342.37,0,P1,1.02,early_planner
B02051,S002,2025-03-11,261,travel_agent,3,8184.45,0,P1,1.03,early_planner
B02052,S002,2025-05-11,200,travel_agent,2,7866.02,0,P1,1.13,early_planner
B02053,S002,2025-05-01,210,travel_agent,2,8279.77,0,P1,1.0,early_planner
B02054,S002,2025-03-16,256,travel_agent,2,8155.07,0,P1,1.11,loyal_guest
B02055,S002,2025-03-26,246,web,2,8018.09,0,P1,0.99,early_planner
B02056,S002,2025-04-25,216,direct,4,8589.12,0,P1,1.01,early_planner
B02057,S002,2025-03-29,243,direct,2,8048.6,0,P1,1.11,early_planner
B02058,S002,2025-02-22,278,travel_agent,2,8143.96,0,P1,0.91,early_planner
B02059,S002,2025-05-22,189,web,2,7118.15,1,P1,0.97,early_planner
B02060,S002,2025-04-06,235,direct,1,8028.01,0,P1,1.08,loyal_guest
B02061,S002,2025-03-16,256,direct,1,8148.14,0,P1,1.13,early_planner
B02062,S002,2025-05-28,183,web,2,8303.63,0,P1,0.98,loyal_guest
B02063,S002,2025-04-08,233,direct,2,7258.52,1,P1,1.03,early_planner
B02064,S002,2025-05-23,188,direct,3,8276.94,0,P1,0.97,early_planner
B02065,S002,2025-03-21,251,direct,2,8494.8,0,P1,1.19,loyal_guest
B02066,S002,2025-05-21,190,direct,2,8625.11,0,P1,1.17,early_planner
B02067,S002,2025-03-02,270,direct,3,7910.64,0,P1,1.13,early_planner
B02068,S002,2025-02-06,294,direct,2,6860.92,1,P1,1.13,loyal_guest
B02069,S002,2025-02-21,279,direct,2,8001.3,0,P1,1.14,early_planner
B02070,S002,2025-09-10,78,direct,2,7864.11,0,P2,1.02,early_planner
B02071,S002,2025-06-22,158,travel_agent,2,7956.27,0,P2,1.07,mid_booker
B02072,S002,2025-07-08,142,direct,1,8433.63,0,P1,0.95,mid_booker
B02073,S002,2025-09-23,65,travel_agent,3,7959.26,0,P3,1.04,mid_booker
B02074,S002,2025-08-12,107,web,3,8180.62,0,P2,1.19,mid_booker
B02075,S002,2025-08-24,95,travel_agent,2,8538.88,0,P2,1.13,mid_booker
B02076,S002,2025-08-09,110,web,2,8259.77,0,P1,0.96,mid_booker
B02077,S002,2025-08-24,95,direct,2,6313.74,1,P2,1.01,mid_booker
B02078,S002,2025-07-31,119,direct,2,8466.76,0,P1,1.03,mid_booker
B02079,S002,2025-07-07,143,travel_agent,2,8499.97,0,P1,1.09,mid_booker
B02080,S002,2025-06-17,163,travel_agent,4,6318.28,1,P2,0.98,mid_booker
B02081,S002,2025-06-03,177,direct,2,8575.85,0,P2,0.94,early_planner
B02082,S002,2025-08-16,103,travel_agent,2,8609.19,0,P2,1.01,mid_booker
B02083,S002,2025-08-21,98,travel_agent,1,8567.37,0,P1,1.08,mid_booker
B02084,S002,2025-06-13,167,direct,2,8564.49,0,P2,0.92,mid_booker
B02085,S002,2025-07-22,128,web,1,7984.07,0,P1,0.94,mid_booker
B02086,S002,2025-07-13,137,web,3,7163.04,1,P2,0.91,mid_booker
B02087,S002,2025-08-18,101,direct,2,8360.58,0,P2,1.01,mid_booker
B02088,S002,2025-06-03,177,direct,2,8205.0,0,P1,1.1,mid_booker
B02089,S002,2025-08-20,99,web,2,8159.17,0,P2,1.12,mid_booker
B02090,S002,2025-06-11,169,travel_agent,2,6300.32,1,P1,1.09,mid_booker
B02091,S002,2025-07-30,120,direct,2,7058.69,1,P1,0.96,mid_booker
B02092,S002,2025-07-25,125,direct,1,8576.5,0,P2,1.06,mid_booker
B02093,S002,2025-07-28,122,direct,2,7981.96,0,P1,0.98,mid_booker
B02094,S002,2025-08-10,109,travel_agent,2,8657.47,0,P2,0.93,mid_booker
B02095,S002,2025-06-24,156,web,4,8656.03,0,P2,1.19,mid_booker
B02096,S002,2025-06-09,171,direct,1,8282.06,0,P2,1.14,early_planner
B02097,S002,2025-06-13,167,travel_agent,1,8071.83,0,P2,1.05,mid_booker
B02098,S002,2025-07-02,148,direct,2,8095.08,0,P2,0.93,early_planner
B02099,S002,2025-07-15,135,web,2,8052.46,0,P1,1.18,mid_booker
B02100,S002,2025-10-14,44,direct,3,8193.33,0,P3,0.99,last_minute
B02101,S002,2025-10-23,35,travel_agent,2,8613.87,0,P2,1.13,last_minute
B02102,S002,2025-09-29,59,web,1,7974.24,0,P3,1.19,last_minute
B02103,S002,2025-10-15,43,direct,2,6831.2,1,P3,1.18,last_minute
B02104,S002,2025-10-20,38,web,2,8041.2,0,P2,1.08,last_minute
B02105,S002,2025-10-20,38,direct,2,8337.19,0,P2,0.93,last_minute
B02106,S002,2025-10-16,42,direct,1,8253.93,0,P2,1.18,mid_booker
B02107,S002,2025-10-08,50,web,4,7213.99,1,P2,0.99,last_minute
B02108,S002,2025-10-22,36,direct,1,7880.4,0,P3,1.0,last_minute
B02109,S002,2025-11-19,8,travel_agent,1,8525.5,0,P2,1.14,last_minute
B02110,S002,2025-10-28,30,direct,1,7072.92,1,P2,1.15,last_minute
B02111,S002,2025-11-06,21,direct,2,8551.08,0,P2,1.09,mid_booker
B02112,S002,2025-11-22,5,direct,4,8416.14,0,P2,1.02,last_minute
B02113,S002,2025-10-14,44,travel_agent,2,8220.77,0,P3,0.99,mid_booker
B02114,S009,2025-05-06,210,web,2,15338.62,0,P1,0.96,early_planner
B02115,S009,2025-02-24,281,direct,2,11371.73,1,P1,1.0,early_planner
B02116,S009,2025-02-17,288,direct,2,14787.13,0,P1,0.98,early_planner
B02117,S009,2025-04-27,219,web,2,13294.13,1,P1,1.01,early_planner
B02118,S009,2025-03-12,265,direct,2,12243.22,1,P1,1.15,loyal_guest
B02119,S009,2025-04-25,221,web,3,11804.82,1,P1,1.16,loyal_guest
B02120,S009,2025-05-10,206,direct,2,14836.51,0,P1,1.08,loyal_guest
B02121,S009,2025-05-06,210,web,3,15136.14,0,P1,0.91,loyal_guest
B02122,S009,2025-04-07,239,travel_agent,3,14729.55,0,P1,0.99,early_planner
B02123,S009,2025-05-17,199,travel_agent,3,15225.75,0,P1,1.04,early_planner
B02124,S009,2025-03-07,270,travel_agent,2,15419.92,0,P1,1.15,early_planner
B02125,S009,2025-05-17,199,web,2,15018.95,0,P1,0.91,early_planner
B02126,S009,2025-06-01,184,direct,2,14839.48,0,P1,0.91,early_planner
B02127,S009,2025-05-26,190,travel_agent,1,13208.61,1,P1,0.92,early_planner
B02128,S009,2025-05-29,187,web,3,15463.57,0,P1,1.14,loyal_guest
B02129,S009,2025-03-22,255,web,1,14789.02,0,P1,1.07,loyal_guest
B02130,S009,2025-02-13,292,web,2,15423.68,0,P1,1.02,loyal_guest
B02131,S009,2025-05-21,195,web,4,14350.56,0,P1,1.11,early_planner
B02132,S009,2025-05-18,198,web,2,14764.21,0,P1,0.93,loyal_guest
B02133,S009,2025-05-23,193,direct,4,15048.18,0,P1,1.02,early_planner
B02134,S009,2025-04-09,237,direct,1,14198.7,0,P1,1.18,early_planner
B02135,S009,2025-05-20,196,direct,1,15346.14,0,P1,1.16,early_planner
B02136,S009,2025-05-17,199,direct,2,15229.57,0,P1,1.18,early_planner
B02137,S009,2025-03-05,272,travel_agent,3,14794.69,0,P1,1.15,loyal_guest
B02138,S009,2025-05-27,189,web,1,11832.24,1,P1,0.98,early_planner
B02139,S009,2025-04-30,216,direct,3,14628.13,0,P1,0.96,early_planner
B02140,S009,2025-02-27,278,direct,2,15227.92,0,P1,0.93,early_planner
B02141,S009,2025-04-24,222,travel_agent,4,14826.68,0,P1,1.11,early_planner
B02142,S009,2025-03-09,268,direct,3,14557.56,0,P1,1.02,early_planner
B02143,S009,2025-04-26,220,travel_agent,3,14649.7,0,P1,0.95,loyal_guest
B02144,S009,2025-03-23,254,travel_agent,3,14153.27,0,P1,1.2,early_planner
B02145,S009,2025-05-06,210,direct,1,14627.24,0,P1,1.09,early_planner
B02146,S009,2025-03-06,271,web,4,14059.81,0,P1,1.01,loyal_guest
B02147,S009,2025-04-05,241,travel_agent,1,15163.45,0,P1,0.9,early_planner
B02148,S009,2025-04-11,235,direct,2,13101.62,1,P1,1.06,early_planner
B02149,S009,2025-04-14,232,direct,3,15527.98,0,P1,1.12,early_planner
B02150,S009,2025-05-21,195,web,3,15217.32,0,P1,1.09,early_planner
B02151,S009,2025-02-06,299,web,4,14488.43,0,P1,1.16,early_planner
B02152,S009,2025-03-15,262,direct,2,14256.86,0,P1,0.98,early_planner
B02153,S009,2025-03-12,265,web,1,14663.86,0,P1,0.92,loyal_guest
B02154,S009,2025-02-05,300,web,2,15147.03,0,P1,1.02,early_planner
B02155,S009,2025-03-12,265,direct,2,14192.0,0,P1,0.94,loyal_guest
B02156,S009,2025-03-27,250,direct,2,11151.78,1,P1,1.13,early_planner
B02157,S009,2025-07-02,153,web,3,14915.65,0,P1,0.97,mid_booker
B02158,S009,2025-07-20,135,web,3,15404.95,0,P1,1.14,mid_booker
B02159,S009,2025-08-26,98,web,2,14202.88,0,P2,1.13,early_planner
B02160,S009,2025-06-06,179,direct,1,12575.05,1,P1,0.94,early_planner
B02161,S009,2025-07-05,150,web,2,14117.21,0,P2,1.02,early_planner
B02162,S009,2025-09-07,86,direct,4,14884.53,0,P2,0.92,early_planner
B02163,S009,2025-06-11,174,travel_agent,2,15090.91,0,P1,1.09,early_planner
B02164,S009,2025-08-04,120,web,3,14241.68,0,P1,1.2,early_planner
B02165,S009,2025-07-12,143,direct,2,15202.7,0,P1,1.05,early_planner
B02166,S009,2025-09-29,64,web,2,11834.72,1,P2,1.15,mid_booker
B02167,S009,2025-08-18,106,direct,4,14928.29,0,P2,0.98,mid_booker
B02168,S009,2025-09-13,80,travel_agent,3,15013.45,0,P3,0.9,early_planner
B02169,S009,2025-08-14,110,direct,4,14428.49,0,P1,1.07,mid_booker
B02170,S009,2025-09-09,84,direct,4,11736.67,1,P2,1.2,mid_booker
B02171,S009,2025-08-20,104,direct,4,12438.68,1,P1,0.98,early_planner
B02172,S009,2025-09-25,68,direct,2,13068.78,1,P2,1.02,mid_booker
B02173,S009,2025-09-27,66,travel_agent,2,11707.27,1,P2,1.16,mid_booker
B02174,S009,2025-09-29,64,direct,2,15060.76,0,P3,1.1,mid_booker
B02175,S009,2025-06-18,167,travel_agent,1,14332.43,0,P1,1.05,mid_booker
B02176,S009,2025-06-16,169,travel_agent,3,14695.31,0,P1,0.92,early_planner
B02177,S009,2025-06-23,162,direct,2,14665.89,0,P2,0.94,mid_booker
B02178,S009,2025-09-01,92,web,4,14754.4,0,P1,1.08,mid_booker
B02179,S009,2025-08-15,109,web,2,14351.55,0,P2,1.15,mid_booker
B02180,S009,2025-09-10,83,travel_agent,2,14702.47,0,P2,0.91,early_planner
B02181,S009,2025-06-21,164,web,3,15457.53,0,P1,0.93,mid_booker
B02182,S009,2025-08-01,123,direct,3,14200.52,0,P2,1.12,early_planner
B02183,S009,2025-08-05,119,direct,4,14212.77,0,P2,0.98,early_planner
B02184,S009,2025-07-11,144,travel_agent,3,14835.91,0,P1,1.19,mid_booker
B02185,S009,2025-08-14,110,travel_agent,2,14765.92,0,P1,0.93,mid_booker
B02186,S009,2025-06-25,160,web,1,14456.61,0,P1,1.09,mid_booker
B02187,S009,2025-10-18,45,web,2,14978.36,0,P2,1.0,last_minute
B02188,S009,2025-10-08,55,direct,4,14842.06,0,P3,0.97,mid_booker
B02189,S009,2025-11-12,20,direct,2,12060.46,1,P2,0.97,last_minute
B02190,S009,2025-11-04,28,travel_agent,4,15527.72,0,P2,0.93,mid_booker
B02191,S009,2025-11-24,8,web,1,11676.85,1,P2,1.01,last_minute
